"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,106612968,94482831,1,5,43,"M",1,,43,0
2017,106613077,94482917,1,5,39,"F",3,,39,0
2017,106613235,94483046,1,5,34,"M",2,,34,0
2017,106613645,94483392,1,5,54,"M",1,,18,90
2017,106614063,94483765,0,,,"",,,,
2017,106614466,94484130,1,5,14,"M",1,,14,0
2017,106614523,94484206,1,5,61,"M",2,,61,0
2017,106614869,94484472,1,5,46,"M",1,,46,0
2017,106614899,94484508,1,5,48,"M",1,,48,0
2017,106614911,94484508,2,5,35,"F",1,,35,0
2017,106620293,94489167,1,5,28,"M",1,,28,0
2017,106620468,94489326,0,,,"",,,,
2017,106620562,94489421,0,,,"",,,,
2017,106620669,94489506,1,5,59,"M",1,,59,0
2017,106620906,94489729,1,5,19,"M",1,,19,0
2017,106621102,94489877,1,5,20,"F",1,,20,0
2017,106621208,94489978,1,5,35,"M",1,,35,0
2017,106621371,94490120,0,,,"",,,,
2017,106621392,94490136,0,,,"",,,,
2017,106621429,94490172,0,,,"",,,,
2017,106621459,94490201,1,4,,"M",0,,,
2017,106621550,94490287,1,5,35,"M",1,,35,0
2017,106621758,94490477,1,5,23,"M",1,,23,0
2017,106621938,94490618,1,5,37,"F",0,,37,0
2017,106621984,94490666,0,,,"",,,,
2017,106622308,94490942,0,,,"",,,,
2017,106622326,94490960,0,,,"",,,,
2017,106622349,94490981,0,,,"",,,,
2017,106622627,94491210,1,5,41,"M",2,,41,0
2017,106622867,94491412,0,,,"",,,,
2017,106623563,94492030,1,5,24,"M",1,,24,0
2017,106623666,94492120,1,5,26,"M",1,,26,0
2017,106623799,94492227,1,4,,"M",0,,,
2017,106623813,94492244,1,5,19,"M",3,,19,0
2017,106624460,94492771,0,,,"",,,,
2017,106624554,94492856,1,5,36,"F",1,,36,0
2017,106624782,94493063,1,5,48,"F",1,,48,0
2017,106624810,94493086,1,5,29,"F",1,,29,0
2017,106625362,94493590,1,6,,"F",0,,,
2017,106625445,94493676,1,5,22,"M",2,,22,0
2017,106625545,94493741,0,,,"",,,,
2017,106625929,94494073,0,,,"",,,,
2017,106625950,94494089,1,5,28,"M",2,,28,0
2017,106626016,94494146,0,,,"",,,,
2017,106626070,94494193,1,5,49,"F",1,,49,0
2017,106626443,94494523,0,,,"",,,,
2017,106626684,94494732,0,,,"",,,,
2017,106626899,94494934,1,5,54,"M",1,,54,0
2017,106626936,94494959,1,5,28,"M",1,,28,0
2017,106627232,94495228,1,5,45,"F",1,,45,0
2017,106627233,94495228,2,4,,"F",2,,,
2017,106627337,94495325,3,5,44,"M",1,,44,0
2017,106627333,94495325,2,5,23,"F",1,,23,0
2017,106627329,94495325,1,5,33,"F",1,,33,0
2017,106627405,94495367,0,,,"",,,,
2017,106627515,94495463,1,5,32,"M",1,,25,40
2017,106627615,94495550,0,,,"",,,,
2017,106627778,94495719,1,5,25,"M",1,,25,0
2017,106627876,94495784,0,,,"",,,,
2017,106628115,94496005,1,5,22,"M",2,,22,0
2017,106628494,94496341,1,5,46,"M",2,,46,0
2017,106628521,94496366,0,,,"",,,,
2017,106628548,94496386,0,,,"",,,,
2017,106628599,94496436,1,5,47,"M",1,,47,0
2017,106628692,94496500,1,5,49,"M",1,,49,0
2017,106628715,94496526,0,,,"",,,,
2017,106628768,94496573,1,5,16,"M",1,,16,0
2017,106628771,94496573,2,5,15,"M",1,,15,0
2017,106629190,94496896,0,,,"",,,,
2017,106629212,94496913,0,,,"",,,,
2017,106629469,94497129,1,5,48,"M",3,,48,0
2017,106629897,94497510,1,5,26,"M",2,,26,0
2017,106630063,94497677,1,5,61,"M",4,,61,0
2017,106630107,94497708,1,5,50,"M",1,,50,0
2017,106630267,94497856,1,4,,"U",0,,,
2017,106630366,94497941,1,5,34,"F",1,,34,0
2017,108630769,96237941,1,5,29,"F",1,,29,0
2017,108630851,96237984,1,5,26,"M",1,,26,0
2017,108631029,96238160,1,5,29,"F",1,,29,0
2017,108631155,96238256,1,5,45,"M",1,,45,0
2017,108631181,96238272,1,5,50,"M",1,,1,99
2017,108631246,96238332,0,,,"",,,,
2017,108631319,96238398,1,5,16,"M",1,,16,0
2017,108632213,96239198,1,5,61,"M",1,,61,0
2017,108632170,96239163,1,4,,"M",0,,,
2017,108632175,96239163,3,4,,"M",0,,,
2017,108632173,96239163,2,4,,"M",0,,,
2017,108632235,96239229,3,5,30,"M",1,,20,40
2017,108632243,96239229,4,5,30,"F",1,,20,40
2017,108632234,96239229,2,5,42,"M",1,,42,0
2017,108632233,96239229,1,5,23,"M",1,,23,0
2017,108632247,96239229,5,5,30,"M",1,,20,40
2017,108632442,96239382,1,5,36,"M",1,,36,0
2017,108632847,96239759,1,5,16,"M",1,,16,0
2017,108632392,96239338,0,,,"",,,,
2017,108632541,96239481,1,5,13,"M",1,,13,0
2017,108633053,96239942,1,5,18,"M",1,,18,0
2017,108633239,96240115,1,5,35,"M",3,,35,0
2017,108633321,96240189,1,5,46,"F",1,,46,0
2017,108633384,96240278,1,5,33,"F",3,,33,0
2017,108634244,96241051,1,5,20,"M",3,,20,0
2017,108634424,96241207,1,5,26,"M",1,,26,0
2017,108634690,96241470,1,5,46,"M",1,,46,0
2017,108635186,96241889,0,,,"",,,,
2017,108635119,96241828,1,5,47,"M",3,,47,0
2017,108635353,96242044,1,5,54,"F",1,,54,0
2017,108635667,96242329,1,5,51,"M",1,,51,0
2017,108635744,96242399,1,5,42,"M",1,,42,0
2017,108635749,96242399,2,5,51,"M",1,,51,0
2017,108635795,96242439,1,5,19,"M",1,,19,0
2017,107056772,94871738,1,4,,"F",1,,,
2017,107056825,94871781,1,5,36,"M",1,,36,0
2017,107056957,94871893,0,,,"",,,,
2017,107057143,94872056,0,,,"",,,,
2017,107057424,94872329,0,,,"",,,,
2017,107057696,94872575,1,5,36,"M",1,,36,0
2017,107057698,94872575,2,5,34,"F",1,,34,0
2017,107057774,94872625,1,5,29,"M",1,,29,0
2017,109545018,97028966,1,5,21,"M",3,,21,0
2017,107057976,94872800,1,5,13,"M",1,,13,0
2017,107058003,94872820,0,,,"",,,,
2017,107058184,94872981,1,5,27,"F",1,,27,0
2017,107058294,94873081,0,,,"",,,,
2017,107058300,94873097,0,,,"",,,,
2017,107058338,94873157,1,5,36,"M",1,,36,0
2017,107058405,94873183,1,5,43,"F",1,,43,0
2017,107058536,94873310,0,,,"",,,,
2017,107058563,94873336,0,,,"",,,,
2017,107058618,94873388,1,5,58,"M",0,,17,99
2017,107058660,94873426,3,5,42,"M",1,,42,0
2017,107058655,94873426,1,5,45,"F",1,,45,0
2017,107058657,94873426,2,5,40,"F",1,,40,0
2017,107058677,94873439,1,5,34,"F",1,,34,0
2017,107058713,94873471,1,5,15,"M",2,,15,0
2017,107058731,94873492,0,,,"",,,,
2017,107058791,94873545,1,5,34,"F",1,,34,0
2017,107058797,94873555,1,5,17,"M",1,,17,0
2017,107058913,94873639,0,,,"",,,,
2017,107058950,94873675,1,5,17,"F",2,,17,0
2017,107058963,94873686,1,5,38,"M",1,,38,0
2017,107058986,94873705,0,,,"",,,,
2017,107059530,94874179,0,,,"",,,,
2017,107059547,94874218,1,5,18,"M",2,,18,0
2017,107059552,94874218,3,5,15,"F",2,,13,17
2017,107059556,94874218,4,5,38,"F",2,,38,0
2017,107059561,94874218,5,5,15,"M",2,,15,0
2017,107059551,94874218,2,5,17,"F",2,,17,0
2017,107059699,94874316,1,5,32,"F",1,,32,0
2017,107059714,94874331,0,,,"",,,,
2017,107059888,94874478,1,5,22,"M",2,,22,0
2017,107060303,94874825,1,5,33,"M",3,,33,0
2017,107060536,94875023,1,5,21,"F",1,,21,0
2017,107060770,94875220,1,5,43,"F",2,,43,0
2017,107060889,94875334,1,5,22,"M",1,,22,0
2017,107060948,94875381,0,,,"",,,,
2017,107060960,94875398,1,5,53,"M",2,,53,0
2017,107061061,94875470,1,5,18,"M",2,,18,0
2017,107061063,94875470,2,5,18,"M",2,,18,0
2017,107061629,94875962,0,,,"",,,,
2017,107062017,94876315,1,5,21,"F",2,,21,0
2017,107062053,94876352,1,5,47,"M",1,,47,0
2017,109545103,97029038,0,,,"",,,,
2017,109545153,97029079,1,5,1,"U",0,,1,0
2017,109545182,97029103,0,,,"",,,,
2017,109545190,97029112,0,,,"",,,,
2017,109545219,97029138,1,5,28,"F",1,,28,0
2017,109545224,97029140,1,5,26,"M",1,,26,0
2017,109545226,97029145,1,5,19,"M",1,,19,0
2017,107062843,94877064,1,5,54,"M",1,,54,0
2017,107063019,94877209,1,4,,"F",1,,,
2017,107063021,94877209,2,4,,"M",1,,,
2017,107063039,94877228,1,5,32,"M",1,,32,0
2017,107063213,94877383,1,5,48,"M",2,,48,0
2017,107063241,94877413,1,5,23,"M",1,,23,0
2017,109545229,97029145,2,5,26,"M",1,,26,0
2017,107063723,94877834,1,5,32,"F",1,,32,0
2017,107064241,94878304,1,4,,"M",1,,,
2017,107064368,94878424,1,5,17,"M",2,,17,0
2017,107064450,94878497,0,,,"",,,,
2017,107064865,94878866,1,4,,"U",0,,,
2017,109545254,97029172,0,,,"",,,,
2017,107065241,94879201,0,,,"",,,,
2017,107065461,94879384,0,,,"",,,,
2017,107065514,94879441,1,5,35,"F",1,,35,0
2017,107065946,94879822,1,4,,"M",1,,,
2017,107066219,94880071,1,5,16,"F",1,,16,0
2017,107066332,94880176,1,5,15,"M",1,,15,0
2017,107066503,94880325,0,,,"",,,,
2017,107066523,94880347,1,5,54,"M",1,,54,0
2017,107067395,94881077,1,5,21,"M",1,,21,0
2017,107067426,94881102,1,5,26,"M",1,,26,0
2017,107067647,94881263,1,5,31,"M",1,,31,0
2017,107067648,94881263,2,5,36,"F",1,,36,0
2017,107067649,94881263,3,5,37,"F",1,,37,0
2017,107067657,94881280,1,5,27,"M",1,,27,0
2017,107067660,94881280,2,5,29,"F",1,,29,0
2017,107067744,94881338,1,5,27,"M",1,,27,0
2017,107067807,94881400,1,5,28,"M",2,,28,0
2017,107067809,94881400,2,5,25,"M",2,,25,0
2017,107067862,94881429,1,5,31,"F",3,,31,0
2017,107068579,94882071,1,5,20,"F",1,,20,0
2017,107069168,94882591,0,,,"",,,,
2017,107069232,94882642,1,5,18,"M",2,,18,0
2017,107069440,94882812,1,5,25,"M",1,,25,0
2017,107069443,94882812,2,5,48,"M",1,,48,0
2017,107069483,94882852,2,5,23,"F",3,,23,0
2017,107069481,94882852,1,5,26,"F",3,,26,0
2017,107069779,94883104,1,5,44,"F",3,,44,0
2017,107070270,94883566,1,5,30,"F",3,,30,0
2017,107070488,94883755,4,4,,"F",0,,,
2017,107070482,94883755,2,5,24,"M",1,,24,0
2017,107070492,94883755,5,5,20,"M",1,,20,0
2017,107070479,94883755,1,5,18,"F",1,,18,0
2017,107070495,94883755,6,5,19,"M",1,,19,0
2017,107070486,94883755,3,5,16,"F",1,,16,0
2017,107070556,94883797,1,5,20,"M",1,,20,0
2017,107070932,94884122,1,5,43,"M",3,,43,0
2017,107071128,94884297,0,,,"",,,,
2017,107071390,94884533,1,5,32,"F",1,,32,0
2017,107071461,94884601,1,5,18,"F",1,,18,0
2017,107071500,94884644,2,5,29,"F",1,,29,0
2017,107071497,94884644,1,5,51,"F",1,,51,0
2017,107071557,94884685,0,,,"",,,,
2017,107071880,94884950,1,5,48,"M",2,,48,0
2017,107071937,94885002,0,,,"",,,,
2017,107071990,94885050,2,5,22,"M",2,,22,0
2017,107071985,94885050,1,5,26,"M",2,,26,0
2017,107072429,94885438,0,,,"",,,,
2017,107072462,94885460,0,,,"",,,,
2017,107072478,94885485,0,,,"",,,,
2017,107072514,94885515,1,5,24,"M",2,,24,0
2017,107072550,94885555,1,5,29,"F",1,,29,0
2017,107072552,94885555,2,5,35,"M",1,,35,0
2017,107072615,94885616,0,,,"",,,,
2017,107072707,94885715,1,5,40,"F",1,,40,0
2017,107072771,94885757,1,5,30,"M",1,,30,0
2017,107073324,94886285,0,,,"",,,,
2017,107073855,94886739,0,,,"",,,,
2017,107073988,94886864,1,5,52,"M",1,,52,0
2017,107074448,94887249,1,5,28,"F",2,,28,0
2017,107074520,94887332,1,5,27,"F",0,,27,0
2017,107074569,94887359,0,,,"",,,,
2017,107074635,94887413,1,5,15,"M",0,,15,0
2017,107853802,95565051,1,5,46,"F",1,,46,0
2017,107853807,95565051,2,5,23,"F",1,,23,0
2017,107854069,95565291,1,5,64,"F",1,,64,0
2017,107855495,95566504,0,,,"",,,,
2017,109993451,97414243,0,,,"",,,,
2017,107855872,95566858,1,5,35,"M",2,,35,0
2017,107856064,95567015,1,5,76,"M",1,,76,0
2017,107856323,95567243,0,,,"",,,,
2017,107856359,95567277,0,,,"",,,,
2017,107856450,95567360,0,,,"",,,,
2017,107856579,95567486,1,5,34,"M",1,,34,0
2017,107857007,95567894,1,5,42,"M",1,,42,0
2017,107857197,95568064,1,5,15,"M",1,,15,0
2017,107857801,95568583,0,,,"",,,,
2017,107859514,95570083,1,5,33,"F",2,,33,0
2017,107859553,95570115,0,,,"",,,,
2017,107859682,95570222,1,4,,"F",2,,,
2017,107859789,95570317,0,,,"",,,,
2017,107859937,95570447,0,,,"",,,,
2017,107860063,95570549,1,5,19,"M",1,,19,0
2017,109993759,97414528,1,5,46,"M",1,,46,0
2017,107861067,95571445,1,5,27,"M",3,,27,0
2017,107861068,95571445,2,4,,"F",2,,,
2017,107861105,95571467,0,,,"",,,,
2017,107861119,95571477,0,,,"",,,,
2017,107861229,95571573,1,5,38,"F",1,,38,0
2017,107861466,95571785,0,,,"",,,,
2017,107861477,95571802,0,,,"",,,,
2017,107861695,95571994,1,4,,"U",0,,,
2017,107861743,95572039,1,5,44,"M",1,,44,0
2017,107861955,95572217,1,4,,"U",0,,,
2017,107862480,95572707,0,,,"",,,,
2017,109994299,97414987,0,,,"",,,,
2017,107863973,95573991,1,5,37,"F",3,,37,0
2017,107864022,95574036,0,,,"",,,,
2017,107864478,95574434,1,5,27,"F",1,,27,0
2017,107864534,95574486,1,5,41,"F",1,,41,0
2017,107864710,95574643,1,5,50,"M",2,,1,99
2017,107864831,95574745,1,5,50,"U",0,,1,99
2017,107865635,95575431,1,5,36,"M",2,,36,0
2017,107867941,95577415,1,5,48,"F",1,,48,0
2017,107867961,95577452,1,5,38,"M",1,,38,0
2017,107867963,95577452,2,5,31,"M",1,,31,0
2017,107062814,94877032,1,5,48,"F",1,,48,0
2017,107062860,94877062,1,4,,"U",0,,,
2017,107063032,94877217,1,5,26,"M",3,,26,0
2017,107063209,94877381,1,5,21,"M",2,,21,0
2017,107063251,94877416,1,5,19,"F",1,,19,0
2017,107063581,94877720,1,5,33,"M",1,,33,0
2017,107063830,94877930,2,5,22,"M",2,,22,0
2017,107063826,94877930,1,5,20,"M",2,,20,0
2017,107064463,94878518,0,,,"",,,,
2017,107064500,94878543,1,5,85,"M",1,,85,0
2017,107064562,94878599,0,,,"",,,,
2017,107064884,94878882,1,4,,"U",0,,,
2017,107065076,94879050,2,5,33,"F",1,,33,0
2017,107065074,94879050,1,5,35,"M",1,,35,0
2017,107065453,94879378,0,,,"",,,,
2017,107065721,94879622,1,5,64,"M",1,,64,0
2017,107065786,94879684,2,5,20,"M",1,,20,0
2017,107065783,94879684,1,5,17,"F",1,,17,0
2017,107065789,94879684,3,4,,"M",1,,,
2017,107066321,94880172,1,5,27,"M",1,,27,0
2017,107067415,94881084,1,5,30,"M",1,,30,0
2017,107067553,94881198,1,5,35,"M",1,,35,0
2017,107067616,94881246,1,5,19,"M",1,,19,0
2017,107067624,94881265,2,5,24,"F",1,,24,0
2017,107067620,94881265,1,5,31,"M",1,,31,0
2017,107067893,94881443,0,,,"",,,,
2017,107067933,94881484,0,,,"",,,,
2017,107067988,94881548,0,,,"",,,,
2017,107068998,94882428,2,4,,"M",2,,,
2017,107068994,94882428,1,4,,"F",1,,,
2017,107069050,94882485,1,5,32,"F",1,,32,0
2017,107069327,94882733,1,5,58,"M",1,,58,0
2017,107069356,94882760,0,,,"",,,,
2017,107069383,94882783,0,,,"",,,,
2017,107069465,94882835,1,5,28,"M",1,,28,0
2017,107069466,94882835,2,5,41,"M",1,,41,0
2017,107069767,94883099,1,5,53,"M",3,,53,0
2017,107069822,94883143,1,4,,"F",1,,,
2017,107070033,94883350,1,5,32,"M",1,,32,0
2017,107070091,94883397,0,,,"",,,,
2017,107070144,94883446,0,,,"",,,,
2017,107070754,94883961,1,5,38,"F",1,,38,0
2017,107070775,94883977,0,,,"",,,,
2017,107071136,94884305,1,5,28,"M",1,,28,0
2017,107071996,94885062,1,5,44,"M",1,,44,0
2017,107072100,94885142,1,5,37,"M",1,,37,0
2017,107072135,94885171,0,,,"",,,,
2017,107072241,94885270,0,,,"",,,,
2017,107072336,94885357,0,,,"",,,,
2017,107072472,94885476,1,5,43,"M",1,,43,0
2017,107073277,94886230,1,5,35,"M",1,,35,0
2017,107073322,94886276,0,,,"",,,,
2017,107073587,94886503,1,5,50,"M",1,,50,0
2017,107074432,94887229,0,,,"",,,,
2017,107074541,94887326,0,,,"",,,,
2017,107074607,94887388,0,,,"",,,,
2017,107074683,94887463,2,4,,"M",1,,,
2017,107074677,94887463,1,4,,"F",1,,,
2017,107075010,94887753,1,5,22,"F",2,,22,0
2017,107075121,94887850,0,,,"",,,,
2017,107075143,94887871,1,5,35,"M",1,,35,0
2017,107075578,94888247,1,5,35,"F",2,,35,0
2017,107075675,94888324,1,5,34,"M",1,,34,0
2017,107075725,94888373,1,5,20,"M",2,,20,0
2017,107075811,94888450,0,,,"",,,,
2017,107076081,94888692,0,,,"",,,,
2017,107076906,94889403,1,5,39,"M",1,,39,0
2017,107076999,94889480,1,5,34,"M",1,,34,0
2017,107077137,94889613,0,,,"",,,,
2017,107077263,94889714,0,,,"",,,,
2017,107077302,94889756,0,,,"",,,,
2017,107077522,94889935,1,5,43,"F",1,,43,0
2017,107077527,94889935,2,5,23,"M",1,,23,0
2017,107077679,94890076,1,5,23,"M",1,,23,0
2017,107078030,94890375,1,5,50,"M",1,,50,0
2017,104440742,92591895,0,,,"",,,,
2017,104440758,92591920,0,,,"",,,,
2017,104440819,92591971,1,5,51,"M",1,,51,0
2017,104441233,92592344,0,,,"",,,,
2017,104441244,92592358,0,,,"",,,,
2017,104441870,92592911,0,,,"",,,,
2017,104442239,92593249,1,5,28,"M",1,,28,0
2017,104442243,92593249,2,5,23,"F",1,,23,0
2017,104442686,92593635,1,4,,"F",0,,,
2017,104442733,92593690,1,5,29,"M",2,,29,0
2017,104443296,92594166,0,,,"",,,,
2017,104443918,92594710,1,5,43,"F",1,,43,0
2017,104444178,92594939,1,5,31,"M",1,,31,0
2017,104444469,92595191,1,5,53,"U",0,,53,0
2017,104444497,92595216,2,5,29,"F",3,,29,0
2017,104444494,92595216,1,5,21,"M",1,,21,0
2017,104444686,92595368,1,5,28,"M",1,,28,0
2017,104444728,92595405,1,5,21,"M",1,,21,0
2017,104444762,92595437,0,,,"",,,,
2017,104444883,92595539,0,,,"",,,,
2017,104445005,92595648,1,5,14,"M",1,,14,0
2017,104445204,92595834,1,5,38,"M",1,,38,0
2017,104445316,92595916,1,5,27,"M",1,,27,0
2017,104445642,92596212,0,,,"",,,,
2017,104445758,92596316,1,5,24,"M",1,,24,0
2017,104445856,92596387,0,,,"",,,,
2017,104446029,92596554,0,,,"",,,,
2017,104446236,92596733,0,,,"",,,,
2017,104446518,92596979,1,5,43,"F",1,,43,0
2017,104446525,92596984,0,,,"",,,,
2017,104446616,92597051,0,,,"",,,,
2017,104447514,92597764,1,5,34,"M",1,,34,0
2017,104447611,92597847,0,,,"",,,,
2017,104447625,92597860,1,5,40,"F",1,,40,0
2017,103888077,92115128,1,5,33,"F",3,,33,0
2017,103888082,92115128,2,5,19,"F",3,,19,0
2017,103888138,92115157,2,5,34,"M",1,,34,0
2017,103888136,92115157,1,5,41,"M",1,,41,0
2017,103888756,92115688,1,4,,"U",0,,,
2017,103888958,92115859,1,5,27,"M",1,,27,0
2017,103889067,92115954,2,5,16,"M",2,,16,0
2017,103889062,92115954,1,5,17,"M",0,,17,0
2017,103889667,92116467,1,5,21,"M",1,,21,0
2017,103889710,92116511,1,5,31,"M",3,,31,0
2017,103889775,92116569,0,,,"",,,,
2017,103889828,92116610,0,,,"",,,,
2017,103889876,92116659,1,5,21,"F",3,,21,0
2017,103890155,92116902,0,,,"",,,,
2017,103890202,92116944,1,5,19,"M",1,,19,0
2017,103890208,92116944,4,5,19,"M",2,,19,0
2017,103890205,92116944,3,5,19,"M",3,,19,0
2017,103890204,92116944,2,5,18,"M",0,,18,0
2017,103890248,92116977,0,,,"",,,,
2017,103890387,92117109,1,5,20,"F",1,,20,0
2017,103890628,92117319,2,5,18,"M",0,,18,0
2017,103890626,92117319,1,5,19,"M",1,,19,0
2017,103890945,92117590,0,,,"",,,,
2017,103891367,92117970,1,5,15,"M",1,,15,0
2017,103891398,92117999,1,5,35,"F",1,,35,0
2017,103891447,92118040,0,,,"",,,,
2017,103891555,92118130,0,,,"",,,,
2017,103892105,92118598,0,,,"",,,,
2017,103892161,92118653,0,,,"",,,,
2017,103892526,92118966,0,,,"",,,,
2017,103892706,92119119,1,5,23,"M",1,,23,0
2017,103893771,92120005,0,,,"",,,,
2017,103893866,92120077,0,,,"",,,,
2017,103893958,92120160,1,5,36,"M",2,,36,0
2017,103894112,92120295,0,,,"",,,,
2017,103894487,92120619,1,5,53,"M",1,,53,0
2017,103894533,92120673,1,5,75,"M",1,,75,0
2017,103894632,92120765,0,,,"",,,,
2017,103894744,92120876,1,5,20,"M",1,,20,0
2017,103894797,92120928,0,,,"",,,,
2017,103895013,92121113,1,4,,"M",0,,,
2017,103895118,92121204,1,5,44,"M",1,,44,0
2017,103895289,92121355,1,5,32,"F",1,,32,0
2017,103895749,92121755,1,5,17,"M",1,,17,0
2017,103896301,92122215,1,5,47,"M",3,,47,0
2017,103897080,92122918,1,5,27,"F",1,,27,0
2017,103897222,92123014,1,4,,"F",0,,,
2017,103897612,92123351,1,5,35,"M",1,,35,0
2017,103898087,92123781,2,5,34,"F",1,,34,0
2017,103898083,92123781,1,5,47,"M",1,,47,0
2017,103898321,92123973,0,,,"",,,,
2017,103898842,92124396,1,5,38,"M",1,,38,0
2017,103899335,92124858,1,5,35,"U",0,,35,0
2017,103899500,92125004,1,5,49,"U",0,,49,0
2017,103899757,92125225,1,5,21,"M",1,,21,0
2017,103899855,92125313,1,5,19,"M",1,,19,0
2017,103899888,92125357,0,,,"",,,,
2017,103900336,92125733,0,,,"",,,,
2017,103900978,92126295,0,,,"",,,,
2017,103901006,92126309,1,5,23,"M",1,,23,0
2017,103901047,92126347,1,5,26,"M",1,,26,0
2017,103901064,92126364,0,,,"",,,,
2017,103901094,92126384,1,5,33,"M",1,,33,0
2017,103901254,92126523,1,5,46,"F",1,,46,0
2017,103901358,92126620,1,5,52,"M",1,,52,0
2017,103901360,92126620,2,5,34,"F",1,,34,0
2017,103901410,92126668,2,5,21,"F",1,,21,0
2017,103901409,92126668,1,5,23,"M",1,,23,0
2017,103901630,92126874,1,5,36,"F",1,,36,0
2017,103901662,92126904,1,5,24,"M",1,,24,0
2017,103902024,92127228,1,5,32,"F",1,,32,0
2017,103902138,92127334,1,5,55,"M",1,,55,0
2017,103902190,92127371,1,4,,"U",0,,,
2017,103902382,92127551,1,5,31,"M",1,,31,0
2017,103902474,92127624,0,,,"",,,,
2017,103902527,92127671,0,,,"",,,,
2017,103902801,92127927,1,5,26,"M",1,,26,0
2017,103903160,92128262,0,,,"",,,,
2017,103903240,92128322,0,,,"",,,,
2017,103887982,92115024,1,5,24,"M",1,,24,0
2017,103888016,92115045,1,5,29,"M",3,,29,0
2017,103888177,92115193,0,,,"",,,,
2017,103888341,92115338,1,5,25,"M",3,,25,0
2017,103888467,92115443,0,,,"",,,,
2017,103888546,92115519,0,,,"",,,,
2017,103899909,92125356,1,5,16,"F",1,,16,0
2017,103899957,92125408,1,5,9,"M",1,,9,0
2017,103900304,92125710,0,,,"",,,,
2017,103900991,92126293,0,,,"",,,,
2017,103901039,92126340,0,,,"",,,,
2017,103901355,92126609,0,,,"",,,,
2017,103901373,92126640,0,,,"",,,,
2017,103901404,92126660,1,5,23,"M",1,,23,0
2017,103901522,92126775,0,,,"",,,,
2017,103901924,92127131,1,4,,"M",1,,,
2017,103901989,92127203,1,5,30,"M",1,,25,35
2017,103902172,92127351,1,5,17,"M",1,,17,0
2017,103902344,92127517,1,5,49,"F",1,,49,0
2017,103902495,92127642,0,,,"",,,,
2017,103902537,92127687,0,,,"",,,,
2017,103902596,92127732,1,5,31,"F",1,,31,0
2017,103903002,92128115,1,5,25,"F",1,,25,0
2017,106604875,94475652,1,5,30,"F",1,,30,0
2017,106604953,94475731,1,5,36,"M",1,,36,0
2017,106605041,94475803,0,,,"",,,,
2017,106605163,94475909,0,,,"",,,,
2017,106605241,94475984,1,5,38,"M",3,,38,0
2017,106605466,94476169,1,5,20,"F",3,,20,0
2017,106605605,94476296,0,,,"",,,,
2017,103887856,92114906,1,5,21,"M",2,,21,0
2017,103887882,92114936,1,5,22,"M",1,,22,0
2017,103888039,92115071,1,5,32,"M",3,,32,0
2017,103888171,92115190,1,5,37,"M",1,,37,0
2017,103888344,92115333,1,5,26,"M",0,,26,0
2017,103888399,92115381,1,5,33,"M",3,,33,0
2017,109994297,97414985,2,5,20,"M",1,,20,0
2017,109994296,97414985,1,5,19,"M",1,,19,0
2017,103901056,92126349,1,5,29,"M",1,,29,0
2017,103901286,92126558,1,5,29,"F",2,,29,0
2017,103901348,92126608,1,5,87,"M",2,,87,0
2017,105837913,93808022,1,5,37,"F",1,,37,0
2017,109994368,97415035,0,,,"",,,,
2017,103901680,92126912,1,4,,"U",0,,,
2017,105837986,93808086,0,,,"",,,,
2017,103901997,92127202,0,,,"",,,,
2017,105838231,93808298,1,5,35,"M",1,,35,0
2017,105838398,93808451,0,,,"",,,,
2017,103902357,92127523,0,,,"",,,,
2017,103902583,92127725,1,5,39,"M",1,,39,0
2017,103902644,92127782,0,,,"",,,,
2017,103902713,92127847,0,,,"",,,,
2017,103902755,92127899,1,5,39,"M",1,,39,0
2017,103902940,92128054,1,5,37,"M",2,,37,0
2017,103903010,92128117,1,5,21,"M",1,,21,0
2017,103903139,92128237,1,5,26,"F",1,,26,0
2017,103903149,92128247,1,5,47,"F",1,,47,0
2017,103903170,92128268,1,5,23,"M",1,,23,0
2017,103903235,92128315,2,4,,"M",0,,,
2017,103903233,92128315,1,4,,"M",0,,,
2017,103903252,92128333,1,4,,"M",1,,,
2017,103903380,92128441,1,5,20,"M",2,,20,0
2017,103903381,92128441,2,5,22,"M",2,,22,0
2017,103903773,92128779,1,5,23,"M",1,,23,0
2017,103903829,92128842,2,5,32,"F",1,,32,0
2017,103903827,92128842,1,5,28,"M",1,,28,0
2017,103904141,92129098,0,,,"",,,,
2017,103904220,92129163,1,4,,"U",0,,,
2017,104942395,93028208,1,4,,"U",0,,,
2017,105838541,93808582,0,,,"",,,,
2017,103904630,92129529,1,5,43,"F",1,,43,0
2017,103904682,92129568,1,5,25,"M",1,,25,0
2017,103904704,92129597,1,5,36,"F",3,,36,0
2017,103904865,92129730,1,5,24,"M",1,,24,0
2017,103904948,92129822,1,5,39,"M",1,,39,0
2017,103905098,92129943,1,5,56,"M",1,,56,0
2017,103905137,92129978,0,,,"",,,,
2017,103905166,92130012,0,,,"",,,,
2017,103905213,92130050,0,,,"",,,,
2017,103905218,92130062,0,,,"",,,,
2017,103905353,92130185,1,5,18,"M",1,,18,0
