"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2017,99646987,94185030,6,,
2017,99647027,94185074,7,,
2017,99647544,94185594,3,,
2017,99648512,94186582,6,,
2017,99649063,94187179,1,,
2017,99649235,94187345,7,,
2017,99649330,94187437,7,,
2017,99649404,94187535,4,,
2017,99649440,94187568,7,,
2017,99649952,94188084,7,,
2017,99649950,94188084,4,,
2017,99650182,94188311,3,,
2017,99650424,94188563,7,,
2017,99650784,94188947,1,,
2017,99651030,94189190,7,,
2017,99651013,94189190,1,,
2017,99651505,94189671,7,,
2017,99651541,94189705,7,,
2017,99651538,94189705,4,,
2017,99651643,94189812,6,,
2017,99651671,94189839,2,,
2017,99651673,94189842,7,,
2017,99651760,94189929,4,,
2017,99651859,94190037,5,,
2017,99652023,94190184,4,,
2017,99652191,94190348,7,,
2017,99652250,94190401,7,,
2017,99652274,94190428,7,,
2017,99652409,94190539,7,1,
2017,99652705,94190810,6,,
2017,99653045,94191143,7,,
2017,99653058,94191163,7,,
2017,99653167,94191271,7,,
2017,99653598,94191710,1,,
2017,99653602,94191710,4,,
2017,99653608,94191710,7,,
2017,99653894,94191990,7,,
2017,99654280,94192401,7,,
2017,99654587,94192755,7,,
2017,99655550,94193782,6,,
2017,99655805,94194057,6,,
2017,99656419,94194727,7,,
2017,99656761,94195093,6,,
2017,99656842,94195181,6,,
2017,100262997,94848124,6,,
2017,100263420,94848585,6,,
2017,100263482,94848658,7,,
2017,100263515,94848703,7,,
2017,100263908,94849100,6,,
2017,100264070,94849271,7,,
2017,100264448,94849765,7,,
2017,100264972,94850389,7,,
2017,100265113,94850565,7,,
2017,100265221,94850693,6,,
2017,100265333,94850814,1,,
2017,100265353,94850833,6,,
2017,100265378,94850867,7,,
2017,100265428,94850920,1,,
2017,100265455,94850945,5,,
2017,100265498,94850986,7,,
2017,100265507,94850997,7,,
2017,100265634,94851117,4,,
2017,100265671,94851154,7,,
2017,100265773,94851250,6,,
2017,100266258,94851694,3,,
2017,100266295,94851740,7,,
2017,100266387,94851826,7,,
2017,100266395,94851848,7,,
2017,100266764,94852186,7,,
2017,100266805,94852235,7,,
2017,100266825,94852264,7,,
2017,100266944,94852391,7,,
2017,99299782,93790818,7,1,
2017,99300046,93791085,7,,
2017,99300327,93791359,7,,
2017,99300464,93791519,4,,
2017,99300484,93791543,7,1,
2017,99300615,93791676,6,,
2017,99300684,93791754,7,1,
2017,99300971,93792076,6,,
2017,99301087,93792200,5,,
2017,99301089,93792200,7,,
2017,99301158,93792281,4,,
2017,99301230,93792355,7,,
2017,99305528,93797145,6,,
2017,99305931,93797581,7,,
2017,99306229,93797920,7,,
2017,99306296,93797985,7,,
2017,99306475,93798153,7,,
2017,99306565,93798260,7,,
2017,99306770,93798444,3,,
2017,99306793,93798469,5,,1
2017,99306800,93798469,7,1,
2017,99306997,93798679,7,,
2017,99307212,93798914,6,,
2017,99307245,93798950,6,,
2017,99307567,93799333,4,,
2017,99307887,93799687,7,,
2017,99307929,93799734,7,1,
2017,99307926,93799734,1,,
2017,99308035,93799870,4,,
2017,99308410,93800287,6,,
2017,99308586,93800483,7,,
2017,99309426,93801352,6,,
2017,99309603,93801536,7,,
2017,99309686,93801636,1,,
2017,99310188,93802207,7,,
2017,99310527,93802536,6,,
2017,99310577,93802599,6,,
2017,99311896,93803957,7,,
2017,99312611,93804744,6,,
2017,99312928,93805093,6,,
2017,99313204,93805384,4,,
2017,99313565,93805790,6,,
2017,99313707,93805944,7,,
2017,99313999,93806234,7,,
2017,99314288,93806570,7,,
2017,99314784,93807073,7,,
2017,99314959,93807248,7,,
2017,99315080,93807378,4,,
2017,99315082,93807378,7,,
2017,99315342,93807634,6,,
2017,99315397,93807703,6,,
2017,99315613,93807924,7,,
2017,99315730,93808044,4,,
2017,99315736,93808044,7,,
2017,99315795,93808114,7,,
2017,99315858,93808179,7,,
2017,99315935,93808269,7,,
2017,99315927,93808269,5,,
2017,99316011,93808341,7,,
2017,99315999,93808341,5,,
2017,99316751,93809151,7,,
2017,99317178,93809620,6,,
2017,100262865,94847974,7,,
2017,100263225,94848384,5,,1
2017,100263228,94848384,7,1,
2017,100263423,94848588,7,,
2017,100264086,94849295,7,1,
2017,100264405,94849711,7,,
2017,100264466,94849779,7,,
2017,100264697,94850061,7,,
2017,100264692,94850061,5,,
2017,100265097,94850544,7,,
2017,100265116,94850568,2,,
2017,100265248,94850720,7,,
2017,100265431,94850922,4,,
2017,100265460,94850948,6,,
2017,100265497,94850985,7,,
2017,100265496,94850985,5,,
2017,100265552,94851038,7,,
2017,100265585,94851067,7,1,
2017,100265630,94851113,6,,
2017,100265665,94851148,7,,
2017,100265683,94851166,7,1,
2017,100265749,94851230,4,,
2017,100266498,94851926,7,,
2017,100266584,94852013,7,,
2017,100266778,94852199,7,,
2017,100267099,94852539,7,,
2017,100267337,94852819,7,,
2017,100267410,94852891,7,,
2017,100267503,94852993,7,,
2017,100267535,94853033,7,,
2017,100267661,94853157,4,,
2017,100267770,94853279,7,,
2017,100267945,94853477,6,,
2017,100267966,94853503,7,,
2017,100268010,94853543,5,,1
2017,100268013,94853543,7,1,
2017,100268044,94853577,7,,
2017,100268111,94853658,7,,
2017,100268152,94853708,7,,
2017,100268179,94853736,6,,
2017,100268371,94853894,4,,
2017,100268974,94854548,7,,
2017,100269237,94854765,7,,
2017,100269232,94854765,5,,
2017,100269686,94855238,1,,
2017,100269688,94855238,7,,
2017,100270524,94856120,7,1,
2017,100270918,94856547,7,,
2017,100271046,94856688,7,,
2017,100271115,94856752,7,,
2017,100271282,94856929,7,,
2017,100271472,94857139,5,,1
2017,100271487,94857139,7,1,
2017,100271595,94857290,7,,
2017,100271663,94857305,7,,
2017,100271895,94857566,4,,
2017,100271874,94857566,1,,
2017,100271894,94857566,3,,
2017,100271955,94857649,6,,
2017,100272310,94858011,6,,
2017,100272363,94858067,7,,
2017,100272509,94858223,7,,
2017,100272898,94858644,7,,
2017,100272987,94858757,7,,
2017,100273285,94859080,7,,
2017,100273345,94859141,6,,
2017,100273446,94859246,6,,
2017,100273586,94859400,7,,
2017,100273584,94859400,4,,
2017,100273664,94859490,4,,
2017,100273648,94859490,1,,
2017,100273776,94859598,7,,
2017,100273868,94859694,7,,
2017,100274057,94859914,7,,
2017,100274253,94860121,4,,
2017,100274335,94860223,7,,
2017,100274827,94860800,1,,
2017,100274867,94860853,6,,
2017,100274853,94860853,3,,
2017,98619632,93023151,6,,
2017,98620022,93023550,7,,
2017,98620016,93023550,5,,
2017,98620293,93023864,7,,
2017,98620547,93024140,7,,
2017,98620567,93024156,6,,
2017,98620938,93024531,3,,
2017,98620996,93024587,7,,
2017,98621053,93024655,7,,
2017,98621194,93024786,7,,
2017,98621192,93024786,5,,
2017,98621243,93024837,7,,
2017,98621309,93024914,1,,
2017,98621456,93025076,4,,
2017,98621503,93025139,6,,
2017,98621546,93025181,1,,
2017,98621566,93025197,3,,
2017,98621579,93025209,4,,
2017,98621642,93025269,7,,
2017,98622088,93025775,6,,
2017,98622136,93025825,7,,
2017,98622301,93025993,7,1,
2017,98622453,93026120,7,,
2017,98623087,93026758,6,,
2017,98623162,93026821,6,,
2017,98623431,93027088,7,,
2017,98623587,93027244,7,,
2017,98623731,93027382,6,,
2017,98624032,93027679,7,1,
2017,98624483,93028195,5,,
2017,98624484,93028195,7,,
2017,98628851,93032608,6,,
2017,98628903,93032654,6,,
2017,98629347,93033128,7,1,
2017,98629399,93033183,1,,
2017,98629589,93033384,7,,
2017,98629720,93033545,5,,
2017,98629724,93033545,7,,
2017,98629878,93033732,7,,
2017,98630262,93034151,6,,
2017,98630483,93034375,6,,
2017,98630924,93034846,4,,
2017,98630915,93034846,1,,
2017,98631124,93035075,4,,
2017,98631139,93035094,7,,
2017,98631163,93035116,6,,
2017,98631262,93035226,7,,
2017,98631306,93035285,4,,
2017,98631408,93035406,7,1,
2017,98631728,93035747,7,,
2017,98631876,93035912,7,,
2017,98632348,93036389,7,,
2017,98632452,93036494,7,,
2017,98633344,93037395,4,,
2017,98633502,93037545,6,,
2017,98633495,93037545,1,,
2017,98633515,93037556,7,,
2017,98633623,93037711,7,,
2017,98633803,93037943,1,,
2017,98633820,93037966,7,,
2017,98634348,93038519,7,1,
2017,98635071,93039276,6,,
2017,98635503,93039696,1,,
2017,98635586,93039779,7,,
2017,98635923,93040127,7,,
2017,98636034,93040258,7,,
2017,98636287,93040492,1,,
2017,98636315,93040528,7,,
2017,97794103,92114887,7,,
2017,97794155,92114950,1,,
2017,97794326,92115129,6,,
2017,97794349,92115153,6,,
2017,97795038,92115899,7,,
2017,97795087,92115949,7,,
2017,97795285,92116162,6,,
2017,97795576,92116475,5,,
2017,97795580,92116475,7,,
2017,97795616,92116505,3,,
2017,97795635,92116517,7,,
2017,97795755,92116631,6,,
2017,97795894,92116780,7,,
2017,97795944,92116842,4,,
2017,97795993,92116894,1,,
2017,97796007,92116908,7,,
2017,97796053,92116960,6,,
2017,97796223,92117155,7,,
2017,97796362,92117320,7,,
2017,97796441,92117402,6,,
2017,97796929,92117942,7,1,
2017,97796926,92117942,5,,1
2017,97797024,92118050,4,,
2017,97797150,92118189,7,,
2017,97797393,92118468,4,,
2017,97797495,92118568,4,,
2017,97797532,92118604,6,,
2017,97797617,92118687,1,,
2017,97797618,92118687,4,,
2017,97798122,92119183,7,,
2017,97799039,92120137,7,,
2017,97799030,92120137,4,,
2017,97799134,92120231,7,,
2017,97799160,92120257,7,,
2017,97799155,92120257,5,,
2017,97799316,92120412,7,,
2017,97799420,92120524,4,,
2017,97799465,92120567,4,,
2017,97799493,92120602,7,,
2017,97799491,92120602,5,,
2017,97799628,92120742,1,,
2017,97799662,92120778,5,,
2017,97799722,92120848,7,,
2017,97799984,92121134,7,,
2017,97799995,92121147,7,,
2017,97799988,92121147,5,,
2017,97800240,92121371,7,,
2017,97802490,92123731,7,,
2017,97802586,92123837,7,,
2017,97802694,92123952,4,,
2017,97802748,92124018,4,,
2017,97802751,92124018,7,,
2017,97803340,92124684,2,,
2017,97803929,92125339,7,,
2017,97804002,92125413,6,,
2017,97804282,92125693,7,,
2017,97804857,92126291,4,,
2017,97804924,92126362,7,,
2017,97805142,92126601,4,,
2017,97805144,92126601,7,,
2017,97805156,92126622,7,,
2017,97805184,92126654,7,,
2017,97805665,92127156,7,,
2017,97806131,92127639,7,,
2017,97806638,92128192,7,,
2017,97807067,92128678,6,,
2017,97807219,92128850,6,,
2017,97807329,92128969,6,,
2017,97807452,92129095,7,,
2017,97807674,92129321,7,,
2017,97807890,92129569,7,,
2017,97807984,92129663,6,,
2017,97808028,92129708,7,,
2017,97808024,92129708,5,,
2017,97808048,92129745,5,,
2017,97808055,92129745,7,,
2017,97808119,92129811,7,,
2017,97808175,92129866,7,,
2017,97808177,92129879,1,,
2017,97808247,92129964,1,,
2017,97808374,92130107,6,,
2017,97808392,92130133,7,,
2017,97808471,92130208,5,,
2017,97808476,92130208,7,,
2017,97809471,92131386,6,,
2017,97809654,92131581,3,,
2017,97810073,92132031,6,,
2017,97810152,92132131,7,1,
2017,97810144,92132131,4,,
2017,97810426,92132443,8,,
2017,97810443,92132464,4,,
2017,97810582,92132632,6,,
2017,97810645,92132704,7,1,
2017,97810774,92132849,7,,
2017,97811008,92133132,7,,
2017,97811005,92133132,5,,
2017,97811600,92133794,4,,
2017,97812134,92134376,7,,
2017,97812178,92134423,7,,
2017,97812167,92134423,5,,
2017,97812275,92134520,7,,
2017,97812436,92134690,6,,
2017,97813065,92135324,7,,
2017,97813095,92135355,7,,
2017,97813190,92135453,6,,
2017,97813369,92135665,7,,
2017,97813490,92135767,7,1,
2017,97813597,92135889,7,,
2017,97813677,92135984,7,1,
2017,97813756,92136062,7,,
2017,97813753,92136062,5,,
2017,97813780,92136085,7,,
2017,97814031,92136347,6,,
2017,97814122,92136455,4,,
2017,97814166,92136503,7,,
2017,97814195,92136533,7,,
2017,97814281,92136635,6,,
2017,97814375,92136736,6,,
2017,97814462,92136833,6,,
2017,97815107,92137523,4,,
2017,97815268,92137708,4,,
2017,97815589,92138040,6,,
2017,97815642,92138092,7,,
2017,97815743,92138185,4,,
2017,97815757,92138200,1,,
2017,97815842,92138289,7,,
2017,97815856,92138304,7,,
2017,97816448,92138905,6,,
2017,97816522,92138990,7,,
2017,97816608,92139092,7,,
2017,97816647,92139137,7,,
2017,97816657,92139147,7,,
2017,97817487,92140020,7,,
2017,97817573,92140100,7,,
2017,97817625,92140151,7,,
2017,97817617,92140151,6,,
2017,97817639,92140165,7,,
2017,97817655,92140185,7,,
2017,100267126,94852560,4,,
2017,100267252,94852723,7,,
2017,100267407,94852886,7,,
2017,100267422,94852906,7,,
2017,100267475,94852967,4,,
2017,100267497,94852987,6,,
2017,100267540,94853035,6,,
2017,100267581,94853064,7,,
2017,100267737,94853242,7,1,
2017,100267735,94853242,5,,1
2017,100267891,94853409,1,,
2017,100267917,94853444,7,,
2017,100267961,94853493,7,1,
2017,100267956,94853492,5,,
2017,100267960,94853492,7,,
2017,100267979,94853511,4,,
2017,100267997,94853531,4,,
2017,100268001,94853533,7,,
2017,100268016,94853546,4,,
2017,100268022,94853556,7,,
2017,100268117,94853656,6,,
2017,100268127,94853672,7,,
2017,100268162,94853718,7,,
2017,100268241,94853793,7,,
2017,100268230,94853783,7,3,
2017,100268268,94853815,7,,
2017,100268337,94853869,7,,
2017,100268456,94853995,3,,
2017,100268477,94854022,4,,
2017,100268481,94854026,7,,
2017,100268502,94854051,7,,
2017,100268498,94854051,5,,
2017,100268704,94854269,7,,
2017,100268754,94854325,1,,
2017,100268756,94854325,7,,
2017,100268776,94854343,7,,
2017,100268812,94854379,7,,
2017,100268958,94854532,5,,1
2017,100268967,94854532,7,1,
2017,100268959,94854526,6,,
2017,100269052,94854614,5,,1
2017,100269063,94854614,7,1,
2017,100269082,94854632,7,,
2017,100269092,94854643,6,,
2017,100269141,94854687,4,,
2017,100270336,94855906,7,,
2017,100270499,94856087,7,,
2017,100270489,94856087,4,,
2017,100270696,94856308,4,,
2017,100270722,94856339,7,,
2017,100270701,94856339,4,,
2017,100270765,94856391,7,,
2017,100270761,94856391,4,,
2017,100270770,94856402,1,,
2017,100270782,94856402,6,,
2017,100270854,94856472,7,,
2017,100270876,94856505,6,,
2017,100271058,94856698,7,,
2017,100271055,94856698,5,,
2017,100271229,94856876,6,,
2017,100271340,94856987,6,,
2017,100271679,94857317,7,,
2017,100271786,94857433,7,,
2017,100272046,94857750,4,,
2017,100272039,94857750,1,,
2017,100272153,94857860,7,,
2017,100272250,94857950,7,,
2017,100272288,94857987,7,,
2017,100272498,94858204,7,,
2017,100272712,94858442,7,,
2017,100272796,94858539,7,,
2017,100272793,94858536,7,,
2017,100272894,94858659,4,,
2017,100272907,94858659,7,,
2017,100272938,94858696,7,1,
2017,100272933,94858702,5,,1
2017,100272945,94858702,7,1,
2017,100273040,94858821,4,,
2017,100273229,94859018,7,,
2017,100273261,94859054,7,1,
2017,100273278,94859072,4,,
2017,100273280,94859077,3,,
2017,100262910,94848019,7,,
2017,100263157,94848301,7,,
2017,100263456,94848627,7,,
2017,100263646,94848813,7,,
2017,100263657,94848823,7,,
2017,100263692,94848862,7,,
2017,100264582,94849936,7,,
2017,100265470,94850961,7,,
2017,100265615,94851097,7,,
2017,100265663,94851149,6,,
2017,100265757,94851234,7,,
2017,100266380,94851816,7,,
2017,100266428,94851862,7,,
2017,100267243,94852710,4,,
2017,100267412,94852889,7,,
2017,100934463,95578674,6,,
2017,100267676,94853172,7,,
2017,100267694,94853194,7,,
2017,100267767,94853287,7,,
2017,100267962,94853496,7,,
2017,100268082,94853635,4,,
2017,100268098,94853635,7,,
2017,100268134,94853686,4,,
2017,100268296,94853841,7,1,
2017,100268688,94854252,7,,
2017,100268737,94854305,6,,
2017,100268825,94854392,7,,
2017,100269075,94854637,5,,1
2017,100269084,94854637,7,1,
2017,100269564,94855093,7,,
2017,100270888,94856517,7,,
2017,100271364,94857013,7,,
2017,100271501,94857152,7,,
2017,100271582,94857231,6,,
2017,100271713,94857373,7,,
2017,100271925,94857595,7,,
2017,100272142,94857847,7,,
2017,100272195,94857895,7,,
2017,100272262,94857969,7,,
2017,100273103,94858889,7,,
2017,100274036,94859889,7,,
2017,100274251,94860119,3,,
2017,100275002,94860993,4,,
2017,100275007,94860993,7,,
2017,100275075,94861068,4,,
2017,100275087,94861082,7,,
2017,100275100,94861097,6,,
2017,100275148,94861157,5,,
2017,100275153,94861157,7,,
2017,100275253,94861263,6,,
2017,100275329,94861341,6,,
2017,100275359,94861373,4,,
2017,100275353,94861373,1,,
2017,100275361,94861373,7,1,
2017,100275387,94861397,7,,
2017,102282575,97034044,5,,1
2017,100275450,94861456,6,,
2017,102282582,97034044,7,1,
2017,100275565,94861572,7,,
2017,100275601,94861608,5,,1
2017,100275604,94861608,7,1,
2017,100275844,94861836,7,,
2017,102282751,97034218,7,,
2017,100276338,94862379,6,,
2017,100934961,95579261,7,,
2017,100277010,94863128,7,,
2017,100277216,94863364,7,,
2017,102282777,97034260,5,,
2017,100277706,94863856,7,,
2017,100277785,94863939,7,1,
2017,100278135,94864336,1,,
2017,100278156,94864358,7,,
2017,100278161,94864366,7,,
2017,100278400,94864632,1,,
2017,100278950,94865242,5,,
2017,100278953,94865242,7,,
2017,100279325,94865707,7,,
2017,100279360,94865750,6,,
2017,100279403,94865796,6,,
2017,100279440,94865833,7,1,
2017,99626605,94164296,1,,
2017,99626747,94164444,7,,
2017,99626820,94164534,7,,
2017,99627068,94164815,7,,
2017,99627098,94164845,4,,
2017,99627452,94165212,4,,
2017,99627731,94165506,6,,
2017,99627837,94165636,7,,
2017,99628126,94165922,7,,
2017,99628143,94165935,7,,
2017,99628138,94165935,5,,
2017,99628280,94166065,1,,
2017,99628333,94166118,7,,
2017,99628646,94166468,4,,
2017,99628775,94166602,3,,
2017,99628864,94166699,7,,
2017,99628920,94166763,6,,
2017,99629326,94167194,4,,
2017,99629429,94167295,4,,
2017,99629593,94167448,7,,
2017,99629645,94167502,7,,
2017,96309060,90487609,7,,
2017,96309100,90487659,1,,
2017,96309111,90487671,7,,
2017,96310394,90489049,6,,
2017,96310382,90489049,1,,
2017,96310398,90489052,7,,
2017,96310541,90489210,7,,
2017,96310678,90489359,7,,
2017,96310675,90489359,4,,
2017,96764856,90986325,7,,
2017,96765326,90986776,7,,
2017,96765393,90986857,7,1,
2017,96765694,90987183,7,,
2017,96765944,90987426,1,,
2017,96765985,90987467,7,,
2017,96766001,90987486,1,,
2017,97151709,91409188,7,,
2017,97151767,91409238,7,,
2017,97173637,91433802,4,,
2017,97173646,91433802,7,,
2017,97173832,91433991,6,,
2017,97173947,91434111,6,,
2017,96783766,91006248,4,,
2017,96783768,91006248,7,,
2017,96783773,91006255,4,,
2017,96783775,91006255,7,,
2017,96783880,91006382,4,,
2017,96783978,91006497,7,,
2017,96783991,91006511,7,,
2017,96784072,91006622,7,,
2017,96784207,91006778,7,,
2017,96751827,90972209,7,,
2017,96765314,90986763,7,,
2017,96765736,90987227,7,,
2017,96765973,90987456,7,,
2017,96305939,90484161,7,,
2017,96306272,90484532,6,,
2017,99641038,94179237,7,,
2017,99641036,94179237,5,,
2017,99641051,94179256,4,,
2017,99641059,94179256,7,,
2017,97167561,91426976,6,,
2017,97168189,91427783,6,,
2017,97168352,91427956,6,,
2017,97168733,91428345,7,,
2017,97168763,91428374,7,,
2017,97168888,91428492,7,,
2017,97168892,91428498,6,,
2017,99631067,94168884,4,,
2017,99631142,94168946,7,,
2017,99631178,94168983,7,,
2017,99631175,94168983,1,,
2017,99631289,94169100,7,,
2017,99631276,94169100,4,,
2017,99631733,94169564,7,,
2017,99631801,94169633,7,,
2017,99631906,94169735,7,,
2017,99631955,94169777,5,,
2017,99631959,94169777,7,,
2017,99632144,94169952,4,,
2017,99632502,94170329,7,1,
2017,99632504,94170333,7,,
2017,99632689,94170525,1,,
2017,99632881,94170749,4,,
2017,99633097,94170942,7,,
2017,101549352,96245450,4,,
2017,101549408,96245497,7,,
2017,101549549,96245635,7,,
2017,101549553,96245635,8,,
2017,101549654,96245735,7,1,
2017,101549935,96246034,1,,
2017,101549947,96246034,6,,
2017,101550016,96246106,6,,
2017,101550141,96246221,7,1,
2017,101550175,96246255,6,,
2017,101550416,96246473,6,,
2017,101550443,96246505,6,,
2017,101550537,96246604,6,,
2017,101550600,96246671,6,,
2017,101550923,96246996,7,1,
2017,96778929,91001006,4,,
2017,96778935,91001013,4,,
2017,96779198,91001291,7,,
2017,96779212,91001316,6,,
2017,96779248,91001365,7,,
2017,96779640,91001813,7,,
2017,96779726,91001907,7,,
2017,96779724,91001907,4,,
2017,96779791,91001975,1,,
2017,96779964,91002181,7,,
2017,96779967,91002185,7,,
2017,96779992,91002215,7,,
2017,96780013,91002238,7,,
2017,96780020,91002248,4,,
2017,96780034,91002255,1,,
2017,96780075,91002290,7,,
2017,96780106,91002331,5,,
2017,96780111,91002331,7,,
2017,96780128,91002359,7,,
2017,96780136,91002360,7,,
2017,96780141,91002369,7,,
2017,96308380,90486878,7,,
2017,96308423,90486922,6,,
2017,96309112,90487672,7,,
2017,97160874,91419121,7,,
2017,97161174,91419495,7,,
2017,97161399,91419760,6,,
2017,97161510,91419878,7,,
2017,97161950,91420410,6,,
2017,97163092,91421821,6,,
2017,97163375,91422141,6,,
2017,97163382,91422141,7,,
2017,97163552,91422357,4,,
2017,97163662,91422497,8,,
2017,97163823,91422684,6,,
2017,97164978,91424045,7,,
2017,97165575,91424717,7,,
2017,97165765,91424921,7,,
2017,97165898,91425067,7,,
2017,97165978,91425156,6,,
2017,97165996,91425174,7,,
2017,97166067,91425242,7,,
2017,97166076,91425252,7,,
2017,97166125,91425306,7,,
2017,97166115,91425306,4,,
2017,97166304,91425507,7,,
2017,97166324,91425526,7,,
2017,97167254,91426549,7,1,
2017,97167245,91426549,5,,1
2017,97167287,91426598,7,,
2017,97167327,91426649,7,,
2017,97167402,91426762,7,,
2017,97168209,91427804,7,,
2017,97805395,92126873,7,,
2017,97805472,92126964,5,,
2017,97805475,92126964,7,,
2017,97806029,92127532,7,1,
2017,97806152,92127668,7,,
2017,97806577,92128125,7,,
2017,97806643,92128197,7,,
2017,97806641,92128197,5,,
2017,97806669,92128230,6,,
2017,97806950,92128551,7,,
2017,97807324,92128956,7,,
2017,97807506,92129156,4,,
2017,97807900,92129578,7,,
2017,97807924,92129596,7,,
2017,96305925,90484137,4,,
2017,96307894,90486308,7,,
2017,96307927,90486358,7,,
2017,96307953,90486384,7,,
2017,96308018,90486449,3,,
2017,96308307,90486789,7,,
2017,98603369,93005577,5,,
2017,98603373,93005577,7,,
2017,98603396,93005601,7,,
2017,98603446,93005644,7,,
2017,98603476,93005670,7,,
2017,98603480,93005677,7,,
2017,98603795,93006008,6,,
2017,98603819,93006030,7,,
2017,98603848,93006060,7,,
2017,98603990,93006187,7,,
2017,98604474,93006650,7,1,
2017,98604469,93006650,5,,1
2017,98604547,93006712,6,,
2017,98604562,93006736,6,,
2017,98604699,93006895,6,,
2017,98604812,93007034,7,,
2017,98604844,93007071,6,,
2017,98605503,93007775,7,,
2017,98605599,93007890,7,1,
2017,98605605,93007896,7,,
2017,98605755,93008065,7,,
2017,98605804,93008117,7,,
2017,98605796,93008117,5,,
2017,98605816,93008129,6,,
2017,98606023,93008374,6,,
2017,98606067,93008425,7,,
2017,98606100,93008459,3,,
2017,99913146,94489794,6,,
2017,99913307,94489972,7,,
2017,99913349,94490031,6,,
2017,99913393,94490091,7,,
2017,99913405,94490112,1,,
2017,99913480,94490197,7,,
2017,99913500,94490221,6,,
2017,99913539,94490262,7,,
2017,99913721,94490454,7,1,
2017,99913735,94490470,4,,
2017,99913755,94490500,7,,
2017,99913769,94490513,7,,
2017,99913778,94490523,7,,
2017,99913787,94490539,7,,
2017,99913820,94490582,4,,
2017,99913830,94490594,7,,
2017,99913843,94490606,7,,
2017,99913859,94490617,4,,
2017,99913894,94490662,7,,
2017,99913946,94490728,7,,
2017,99914037,94490832,7,,
2017,99914074,94490874,7,,
2017,96306861,90485172,1,,
2017,97798375,92119450,5,,
2017,97798379,92119450,7,,
2017,97798925,92120012,6,,
2017,97799042,92120142,7,,
2017,97799075,92120171,7,,
2017,97799545,92120660,7,1,
2017,97799610,92120723,7,,
2017,97799638,92120753,7,,
2017,97799752,92120880,4,,
2017,97799966,92121119,7,,
2017,97800078,92121220,6,,
2017,97800167,92121310,7,,
2017,97800452,92121587,6,,
2017,97800809,92121970,6,,
2017,97800890,92122055,6,,
2017,97801201,92122409,7,,
2017,97801285,92122489,4,,
2017,97801531,92122754,7,,
2017,97801649,92122885,7,,
2017,97801711,92122955,4,,
2017,97163031,91421744,7,,
2017,97163703,91422551,7,,
2017,97164289,91423285,6,,
2017,97164343,91423349,7,,
2017,97164573,91423597,6,,
2017,97164925,91423997,6,,
2017,97164963,91424028,7,1,
2017,97167526,91426924,7,,
2017,96766976,90988530,7,,
2017,96767511,90989061,6,,
2017,96768087,90989647,6,,
2017,96787606,91010399,6,,
2017,98616262,93019502,7,,
2017,98616462,93019751,4,,
2017,98616704,93019998,7,,
2017,98616871,93020174,6,,
2017,98617337,93020676,7,,
2017,98617521,93020886,7,,
2017,98617625,93020999,7,,
2017,98617816,93021188,4,,
2017,98617944,93021320,5,,
2017,98617945,93021320,7,,
2017,98618098,93021494,7,,
2017,98618137,93021544,4,,
2017,98618269,93021678,7,,
2017,98618304,93021711,7,,
2017,98618592,93021980,4,,
2017,98618721,93022121,7,1,
2017,98618761,93022184,4,,
2017,98619127,93022574,7,,
2017,98619283,93022745,6,,
2017,98619363,93022848,7,,
2017,98619457,93022952,7,,
2017,98619671,93023201,6,,
2017,98619806,93023335,6,,
2017,98619868,93023390,4,,
2017,98620236,93023793,7,,
2017,98620695,93024289,6,,
2017,97173523,91433693,7,,
2017,97173599,91433768,1,,
2017,97173607,91433768,4,,
2017,97173685,91433843,7,,
2017,97173700,91433858,4,,
2017,97173706,91433863,7,,
2017,97174016,91434185,6,,
2017,97174641,91434876,7,,
2017,97174654,91434886,7,,
2017,97174677,91434925,5,,
2017,97174687,91434925,7,,
2017,97174724,91434972,7,,
2017,97174775,91435030,6,,
2017,97174785,91435042,7,,
2017,97174783,91435041,7,,
2017,97174782,91435040,7,,
2017,97174816,91435083,7,,
2017,99889425,94463708,6,,
2017,99889481,94463763,6,,
2017,99889513,94463790,6,,
2017,96765359,90986821,7,,
2017,96765544,90987019,7,,
2017,96766629,90988181,6,,
2017,96766631,90988181,7,1,
2017,96766626,90988181,5,,1
2017,96766708,90988262,7,1,
2017,96767503,90989050,7,,
2017,96767650,90989191,7,,
2017,96767772,90989312,7,,
2017,96768027,90989592,6,,
2017,99321546,93814155,7,,
2017,99319442,93811952,7,,
2017,99319515,93812039,6,,
2017,99319594,93812129,7,,
2017,99319678,93812214,7,,
2017,99319750,93812299,7,,
2017,99319945,93812508,5,,1
2017,99319958,93812508,7,1,
2017,99320070,93812638,4,,
2017,99320232,93812810,7,1,
2017,99320461,93813048,7,,
2017,99320678,93813308,4,,
2017,99320873,93813539,7,1,
2017,99320870,93813539,5,,1
2017,99320952,93813623,7,,
2017,99321003,93813670,1,,
2017,99321022,93813687,7,,
2017,99321043,93813709,7,,
2017,99321134,93813786,7,,
2017,99321201,93813829,7,,
2017,99321256,93813883,7,,
2017,99321271,93813906,3,,
2017,99321287,93813906,7,,
2017,99321281,93813906,6,,
2017,96750046,90970301,7,,
2017,96750368,90970632,7,,
2017,96750301,90970564,7,,
2017,96750298,90970564,5,,
2017,96750350,90970615,7,,
2017,96750346,90970615,5,,
2017,96750363,90970632,5,,
